run_id,stage,round_id,seed,scene_id,difficulty,planner,ablation_mode,success,time_ms,path_len,collision_checks,iters_used,goal_reached_iter,cuda_enabled,device_name,alpha_final,bridge_usage_ratio,failure_type,max_iters,sample_source_counts,alpha_trace,alpha_trace_stats,bridge_candidate_stats,leaf_plan_batches,cpu_gpu_consistency,image_path
MATRIX_rrt_2d_complex_bridge_only_16_1776755221656,MATRIX,0,16,2d_complex,complex,rrt,bridge_only,True,974.5616649888689,1.7710941296612257,473,472,471,True,NVIDIA GeForce RTX 4060 Laptop GPU,1.0,0.0,,700,"{""goal"": 34, ""bridge"": 0, ""uniform"": 438}",[1.0],"{""alpha_min"": 1.0, ""alpha_mean"": 1.0, ""alpha_max"": 1.0}",{},0.0,True,images/2d_complex/rrt/bridge_only_seed_16.png
MATRIX_rrt_2d_complex_bridge_only_17_1776755222486,MATRIX,0,17,2d_complex,complex,rrt,bridge_only,True,727.5000090012327,1.7871136171048312,318,317,316,True,NVIDIA GeForce RTX 4060 Laptop GPU,1.0,0.0,,700,"{""goal"": 23, ""bridge"": 0, ""uniform"": 294}",[1.0],"{""alpha_min"": 1.0, ""alpha_mean"": 1.0, ""alpha_max"": 1.0}",{},0.0,True,images/2d_complex/rrt/bridge_only_seed_17.png
MATRIX_rrt_2d_complex_bridge_only_18_1776755223080,MATRIX,0,18,2d_complex,complex,rrt,bridge_only,True,428.7442280037794,1.7962281879344904,218,217,216,True,NVIDIA GeForce RTX 4060 Laptop GPU,1.0,0.0,,700,"{""goal"": 25, ""bridge"": 0, ""uniform"": 192}",[1.0],"{""alpha_min"": 1.0, ""alpha_mean"": 1.0, ""alpha_max"": 1.0}",{},0.0,True,images/2d_complex/rrt/bridge_only_seed_18.png
MATRIX_rrt_2d_complex_bridge_only_19_1776755224151,MATRIX,0,19,2d_complex,complex,rrt,bridge_only,True,918.6511090083513,1.8259490075366318,496,495,494,True,NVIDIA GeForce RTX 4060 Laptop GPU,1.0,0.0,,700,"{""goal"": 38, ""bridge"": 0, ""uniform"": 457}",[1.0],"{""alpha_min"": 1.0, ""alpha_mean"": 1.0, ""alpha_max"": 1.0}",{},0.0,True,images/2d_complex/rrt/bridge_only_seed_19.png
MATRIX_rrt_2d_complex_cci_bridge_0_1776755225607,MATRIX,0,0,2d_complex,complex,rrt,cci_bridge,False,1324.8811560042668,1.1951133072844857,700,700,-1,True,NVIDIA GeForce RTX 4060 Laptop GPU,1.0,0.0,timeout,700,"{""goal"": 57, ""bridge"": 0, ""uniform"": 643}",[1.0],"{""alpha_min"": 1.0, ""alpha_mean"": 1.0, ""alpha_max"": 1.0}",{},0.0,True,images/2d_complex/rrt/cci_bridge_seed_0.png
MATRIX_rrt_2d_complex_cci_bridge_1_1776755226752,MATRIX,0,1,2d_complex,complex,rrt,cci_bridge,True,1053.1605709984433,1.892142386520249,516,515,514,True,NVIDIA GeForce RTX 4060 Laptop GPU,1.0,0.0,,700,"{""goal"": 51, ""bridge"": 0, ""uniform"": 464}",[1.0],"{""alpha_min"": 1.0, ""alpha_mean"": 1.0, ""alpha_max"": 1.0}",{},0.0,True,images/2d_complex/rrt/cci_bridge_seed_1.png
MATRIX_rrt_2d_complex_cci_bridge_2_1776755227614,MATRIX,0,2,2d_complex,complex,rrt,cci_bridge,True,762.4541260011028,1.9742253122996511,339,338,337,True,NVIDIA GeForce RTX 4060 Laptop GPU,1.0,0.0,,700,"{""goal"": 27, ""bridge"": 0, ""uniform"": 311}",[1.0],"{""alpha_min"": 1.0, ""alpha_mean"": 1.0, ""alpha_max"": 1.0}",{},0.0,True,images/2d_complex/rrt/cci_bridge_seed_2.png
MATRIX_rrt_2d_complex_cci_bridge_3_1776755228887,MATRIX,0,3,2d_complex,complex,rrt,cci_bridge,False,1176.2166530097602,1.3998103171580716,700,700,-1,True,NVIDIA GeForce RTX 4060 Laptop GPU,1.0,0.0,timeout,700,"{""goal"": 58, ""bridge"": 0, ""uniform"": 642}",[1.0],"{""alpha_min"": 1.0, ""alpha_mean"": 1.0, ""alpha_max"": 1.0}",{},0.0,True,images/2d_complex/rrt/cci_bridge_seed_3.png
MATRIX_rrt_2d_complex_cci_bridge_4_1776755229593,MATRIX,0,4,2d_complex,complex,rrt,cci_bridge,True,569.4821009965381,1.8083889367722354,302,301,300,True,NVIDIA GeForce RTX 4060 Laptop GPU,1.0,0.0,,700,"{""goal"": 11, ""bridge"": 0, ""uniform"": 290}",[1.0],"{""alpha_min"": 1.0, ""alpha_mean"": 1.0, ""alpha_max"": 1.0}",{},0.0,True,images/2d_complex/rrt/cci_bridge_seed_4.png
MATRIX_rrt_2d_complex_cci_bridge_5_1776755230941,MATRIX,0,5,2d_complex,complex,rrt,cci_bridge,False,1222.7535459969658,1.4933114880048808,700,700,-1,True,NVIDIA GeForce RTX 4060 Laptop GPU,1.0,0.0,timeout,700,"{""goal"": 82, ""bridge"": 0, ""uniform"": 618}",[1.0],"{""alpha_min"": 1.0, ""alpha_mean"": 1.0, ""alpha_max"": 1.0}",{},0.0,True,images/2d_complex/rrt/cci_bridge_seed_5.png
MATRIX_rrt_2d_complex_cci_bridge_6_1776755231793,MATRIX,0,6,2d_complex,complex,rrt,cci_bridge,True,658.4681520034792,1.7781098421682473,326,325,324,True,NVIDIA GeForce RTX 4060 Laptop GPU,1.0,0.0,,700,"{""goal"": 28, ""bridge"": 0, ""uniform"": 297}",[1.0],"{""alpha_min"": 1.0, ""alpha_mean"": 1.0, ""alpha_max"": 1.0}",{},0.0,True,images/2d_complex/rrt/cci_bridge_seed_6.png
MATRIX_rrt_2d_complex_cci_bridge_7_1776755232361,MATRIX,0,7,2d_complex,complex,rrt,cci_bridge,True,457.6022309920518,2.0391492893476166,220,219,218,True,NVIDIA GeForce RTX 4060 Laptop GPU,1.0,0.0,,700,"{""goal"": 16, ""bridge"": 0, ""uniform"": 203}",[1.0],"{""alpha_min"": 1.0, ""alpha_mean"": 1.0, ""alpha_max"": 1.0}",{},0.0,True,images/2d_complex/rrt/cci_bridge_seed_7.png
MATRIX_rrt_2d_complex_cci_bridge_8_1776755233042,MATRIX,0,8,2d_complex,complex,rrt,cci_bridge,True,579.0661850041943,1.7748248319243172,331,330,329,True,NVIDIA GeForce RTX 4060 Laptop GPU,1.0,0.0,,700,"{""goal"": 31, ""bridge"": 0, ""uniform"": 299}",[1.0],"{""alpha_min"": 1.0, ""alpha_mean"": 1.0, ""alpha_max"": 1.0}",{},0.0,True,images/2d_complex/rrt/cci_bridge_seed_8.png
MATRIX_rrt_2d_complex_cci_bridge_9_1776755233734,MATRIX,0,9,2d_complex,complex,rrt,cci_bridge,True,585.9101130045019,1.930360155656316,308,307,306,True,NVIDIA GeForce RTX 4060 Laptop GPU,1.0,0.0,,700,"{""goal"": 17, ""bridge"": 0, ""uniform"": 290}",[1.0],"{""alpha_min"": 1.0, ""alpha_mean"": 1.0, ""alpha_max"": 1.0}",{},0.0,True,images/2d_complex/rrt/cci_bridge_seed_9.png
MATRIX_rrt_2d_complex_cci_bridge_10_1776755235023,MATRIX,0,10,2d_complex,complex,rrt,cci_bridge,True,1187.470723001752,2.0179998277099673,614,613,612,True,NVIDIA GeForce RTX 4060 Laptop GPU,1.0,0.0,,700,"{""goal"": 53, ""bridge"": 0, ""uniform"": 560}",[1.0],"{""alpha_min"": 1.0, ""alpha_mean"": 1.0, ""alpha_max"": 1.0}",{},0.0,True,images/2d_complex/rrt/cci_bridge_seed_10.png
MATRIX_rrt_2d_complex_cci_bridge_11_1776755236185,MATRIX,0,11,2d_complex,complex,rrt,cci_bridge,True,1042.6037200086284,1.8166483935963207,556,555,554,True,NVIDIA GeForce RTX 4060 Laptop GPU,1.0,0.0,,700,"{""goal"": 41, ""bridge"": 0, ""uniform"": 514}",[1.0],"{""alpha_min"": 1.0, ""alpha_mean"": 1.0, ""alpha_max"": 1.0}",{},0.0,True,images/2d_complex/rrt/cci_bridge_seed_11.png
MATRIX_rrt_2d_complex_cci_bridge_12_1776755237289,MATRIX,0,12,2d_complex,complex,rrt,cci_bridge,True,977.5795989990002,1.955234074547808,475,474,473,True,NVIDIA GeForce RTX 4060 Laptop GPU,1.0,0.0,,700,"{""goal"": 45, ""bridge"": 0, ""uniform"": 429}",[1.0],"{""alpha_min"": 1.0, ""alpha_mean"": 1.0, ""alpha_max"": 1.0}",{},0.0,True,images/2d_complex/rrt/cci_bridge_seed_12.png
MATRIX_rrt_2d_complex_cci_bridge_13_1776755238301,MATRIX,0,13,2d_complex,complex,rrt,cci_bridge,True,911.8573509913404,1.9156041711791791,451,450,449,True,NVIDIA GeForce RTX 4060 Laptop GPU,1.0,0.0,,700,"{""goal"": 40, ""bridge"": 0, ""uniform"": 410}",[1.0],"{""alpha_min"": 1.0, ""alpha_mean"": 1.0, ""alpha_max"": 1.0}",{},0.0,True,images/2d_complex/rrt/cci_bridge_seed_13.png
MATRIX_rrt_2d_complex_cci_bridge_14_1776755239255,MATRIX,0,14,2d_complex,complex,rrt,cci_bridge,True,859.9847460136516,1.78441916582298,475,474,473,True,NVIDIA GeForce RTX 4060 Laptop GPU,1.0,0.0,,700,"{""goal"": 35, ""bridge"": 0, ""uniform"": 439}",[1.0],"{""alpha_min"": 1.0, ""alpha_mean"": 1.0, ""alpha_max"": 1.0}",{},0.0,True,images/2d_complex/rrt/cci_bridge_seed_14.png
MATRIX_rrt_2d_complex_cci_bridge_15_1776755240840,MATRIX,0,15,2d_complex,complex,rrt,cci_bridge,False,1376.9785790063906,1.6565341353703478,700,700,-1,True,NVIDIA GeForce RTX 4060 Laptop GPU,1.0,0.0,timeout,700,"{""goal"": 50, ""bridge"": 0, ""uniform"": 650}",[1.0],"{""alpha_min"": 1.0, ""alpha_mean"": 1.0, ""alpha_max"": 1.0}",{},0.0,True,images/2d_complex/rrt/cci_bridge_seed_15.png
MATRIX_rrt_2d_complex_cci_bridge_16_1776755241840,MATRIX,0,16,2d_complex,complex,rrt,cci_bridge,True,886.5141510032117,1.7710941296612257,473,472,471,True,NVIDIA GeForce RTX 4060 Laptop GPU,1.0,0.0,,700,"{""goal"": 34, ""bridge"": 0, ""uniform"": 438}",[1.0],"{""alpha_min"": 1.0, ""alpha_mean"": 1.0, ""alpha_max"": 1.0}",{},0.0,True,images/2d_complex/rrt/cci_bridge_seed_16.png
MATRIX_rrt_2d_complex_cci_bridge_17_1776755242565,MATRIX,0,17,2d_complex,complex,rrt,cci_bridge,True,620.1964450010564,1.7871136171048312,318,317,316,True,NVIDIA GeForce RTX 4060 Laptop GPU,1.0,0.0,,700,"{""goal"": 23, ""bridge"": 0, ""uniform"": 294}",[1.0],"{""alpha_min"": 1.0, ""alpha_mean"": 1.0, ""alpha_max"": 1.0}",{},0.0,True,images/2d_complex/rrt/cci_bridge_seed_17.png
MATRIX_rrt_2d_complex_cci_bridge_18_1776755243077,MATRIX,0,18,2d_complex,complex,rrt,cci_bridge,True,409.62020799634047,1.7962281879344904,218,217,216,True,NVIDIA GeForce RTX 4060 Laptop GPU,1.0,0.0,,700,"{""goal"": 25, ""bridge"": 0, ""uniform"": 192}",[1.0],"{""alpha_min"": 1.0, ""alpha_mean"": 1.0, ""alpha_max"": 1.0}",{},0.0,True,images/2d_complex/rrt/cci_bridge_seed_18.png
MATRIX_rrt_2d_complex_cci_bridge_19_1776755244007,MATRIX,0,19,2d_complex,complex,rrt,cci_bridge,True,841.3956420117756,1.8259490075366318,496,495,494,True,NVIDIA GeForce RTX 4060 Laptop GPU,1.0,0.0,,700,"{""goal"": 38, ""bridge"": 0, ""uniform"": 457}",[1.0],"{""alpha_min"": 1.0, ""alpha_mean"": 1.0, ""alpha_max"": 1.0}",{},0.0,True,images/2d_complex/rrt/cci_bridge_seed_19.png
MATRIX_rrt_connect_2d_complex_baseline_0_1776755264062,MATRIX,0,0,2d_complex,complex,rrt_connect,baseline,True,1281.1449080036255,1.9623660384298764,630,438,437,True,NVIDIA GeForce RTX 4060 Laptop GPU,1.0,0.0,,700,"{""goal"": 42, ""bridge"": 0, ""uniform"": 396}",[1.0],"{""alpha_min"": 1.0, ""alpha_mean"": 1.0, ""alpha_max"": 1.0}",{},0.0,True,images/2d_complex/rrt_connect/baseline_seed_0.png
MATRIX_rrt_connect_2d_complex_baseline_1_1776755265658,MATRIX,0,1,2d_complex,complex,rrt_connect,baseline,True,484.73361699143425,1.9036052331453948,301,206,205,True,NVIDIA GeForce RTX 4060 Laptop GPU,1.0,0.0,,700,"{""goal"": 24, ""bridge"": 0, ""uniform"": 182}",[1.0],"{""alpha_min"": 1.0, ""alpha_mean"": 1.0, ""alpha_max"": 1.0}",{},0.0,True,images/2d_complex/rrt_connect/baseline_seed_1.png
MATRIX_rrt_connect_2d_complex_baseline_2_1776755266970,MATRIX,0,2,2d_complex,complex,rrt_connect,baseline,True,665.2970449940767,1.9585196670908394,414,277,276,True,NVIDIA GeForce RTX 4060 Laptop GPU,1.0,0.0,,700,"{""goal"": 21, ""bridge"": 0, ""uniform"": 256}",[1.0],"{""alpha_min"": 1.0, ""alpha_mean"": 1.0, ""alpha_max"": 1.0}",{},0.0,True,images/2d_complex/rrt_connect/baseline_seed_2.png
MATRIX_rrt_connect_2d_complex_baseline_3_1776755268444,MATRIX,0,3,2d_complex,complex,rrt_connect,baseline,True,1375.7614890055265,1.7371769393364414,837,599,598,True,NVIDIA GeForce RTX 4060 Laptop GPU,1.0,0.0,,700,"{""goal"": 47, ""bridge"": 0, ""uniform"": 552}",[1.0],"{""alpha_min"": 1.0, ""alpha_mean"": 1.0, ""alpha_max"": 1.0}",{},0.0,True,images/2d_complex/rrt_connect/baseline_seed_3.png
MATRIX_rrt_connect_2d_complex_baseline_4_1776755269262,MATRIX,0,4,2d_complex,complex,rrt_connect,baseline,True,711.5999289962929,2.0220948964383223,393,267,266,True,NVIDIA GeForce RTX 4060 Laptop GPU,1.0,0.0,,700,"{""goal"": 11, ""bridge"": 0, ""uniform"": 256}",[1.0],"{""alpha_min"": 1.0, ""alpha_mean"": 1.0, ""alpha_max"": 1.0}",{},0.0,True,images/2d_complex/rrt_connect/baseline_seed_4.png
MATRIX_rrt_connect_2d_complex_baseline_5_1776755270779,MATRIX,0,5,2d_complex,complex,rrt_connect,baseline,True,1419.5467539975652,1.8108535838574367,794,564,563,True,NVIDIA GeForce RTX 4060 Laptop GPU,1.0,0.0,,700,"{""goal"": 74, ""bridge"": 0, ""uniform"": 490}",[1.0],"{""alpha_min"": 1.0, ""alpha_mean"": 1.0, ""alpha_max"": 1.0}",{},0.0,True,images/2d_complex/rrt_connect/baseline_seed_5.png
MATRIX_rrt_connect_2d_complex_baseline_6_1776755271642,MATRIX,0,6,2d_complex,complex,rrt_connect,baseline,True,772.6785499980906,1.8281542838019051,444,309,308,True,NVIDIA GeForce RTX 4060 Laptop GPU,1.0,0.0,,700,"{""goal"": 25, ""bridge"": 0, ""uniform"": 284}",[1.0],"{""alpha_min"": 1.0, ""alpha_mean"": 1.0, ""alpha_max"": 1.0}",{},0.0,True,images/2d_complex/rrt_connect/baseline_seed_6.png
MATRIX_rrt_connect_2d_complex_baseline_7_1776755272383,MATRIX,0,7,2d_complex,complex,rrt_connect,baseline,True,652.7346669899998,2.0865516953990864,367,256,255,True,NVIDIA GeForce RTX 4060 Laptop GPU,1.0,0.0,,700,"{""goal"": 20, ""bridge"": 0, ""uniform"": 236}",[1.0],"{""alpha_min"": 1.0, ""alpha_mean"": 1.0, ""alpha_max"": 1.0}",{},0.0,True,images/2d_complex/rrt_connect/baseline_seed_7.png
MATRIX_rrt_connect_2d_complex_baseline_8_1776755273243,MATRIX,0,8,2d_complex,complex,rrt_connect,baseline,True,752.3004959948594,1.91413092230127,489,343,342,True,NVIDIA GeForce RTX 4060 Laptop GPU,1.0,0.0,,700,"{""goal"": 35, ""bridge"": 0, ""uniform"": 308}",[1.0],"{""alpha_min"": 1.0, ""alpha_mean"": 1.0, ""alpha_max"": 1.0}",{},0.0,True,images/2d_complex/rrt_connect/baseline_seed_8.png
MATRIX_rrt_connect_2d_complex_baseline_9_1776755273938,MATRIX,0,9,2d_complex,complex,rrt_connect,baseline,True,607.9418299923418,2.0170430582936407,364,249,248,True,NVIDIA GeForce RTX 4060 Laptop GPU,1.0,0.0,,700,"{""goal"": 11, ""bridge"": 0, ""uniform"": 238}",[1.0],"{""alpha_min"": 1.0, ""alpha_mean"": 1.0, ""alpha_max"": 1.0}",{},0.0,True,images/2d_complex/rrt_connect/baseline_seed_9.png
MATRIX_rrt_connect_2d_complex_baseline_10_1776755274747,MATRIX,0,10,2d_complex,complex,rrt_connect,baseline,True,695.3972409974085,2.2075495325596446,406,294,293,True,NVIDIA GeForce RTX 4060 Laptop GPU,1.0,0.0,,700,"{""goal"": 21, ""bridge"": 0, ""uniform"": 273}",[1.0],"{""alpha_min"": 1.0, ""alpha_mean"": 1.0, ""alpha_max"": 1.0}",{},0.0,True,images/2d_complex/rrt_connect/baseline_seed_10.png
MATRIX_rrt_connect_2d_complex_baseline_11_1776755276038,MATRIX,0,11,2d_complex,complex,rrt_connect,baseline,True,1109.7182759986026,1.8763967772735095,654,448,447,True,NVIDIA GeForce RTX 4060 Laptop GPU,1.0,0.0,,700,"{""goal"": 33, ""bridge"": 0, ""uniform"": 415}",[1.0],"{""alpha_min"": 1.0, ""alpha_mean"": 1.0, ""alpha_max"": 1.0}",{},0.0,True,images/2d_complex/rrt_connect/baseline_seed_11.png
MATRIX_rrt_connect_2d_complex_baseline_12_1776755277948,MATRIX,0,12,2d_complex,complex,rrt_connect,baseline,False,1820.3013839956839,1.0281318798400485,1034,700,-1,True,NVIDIA GeForce RTX 4060 Laptop GPU,1.0,0.0,timeout,700,"{""goal"": 66, ""bridge"": 0, ""uniform"": 634}",[1.0],"{""alpha_min"": 1.0, ""alpha_mean"": 1.0, ""alpha_max"": 1.0}",{},0.0,True,images/2d_complex/rrt_connect/baseline_seed_12.png
MATRIX_rrt_connect_2d_complex_baseline_13_1776755278925,MATRIX,0,13,2d_complex,complex,rrt_connect,baseline,True,862.9056790086906,1.9214266044467445,518,363,362,True,NVIDIA GeForce RTX 4060 Laptop GPU,1.0,0.0,,700,"{""goal"": 33, ""bridge"": 0, ""uniform"": 330}",[1.0],"{""alpha_min"": 1.0, ""alpha_mean"": 1.0, ""alpha_max"": 1.0}",{},0.0,True,images/2d_complex/rrt_connect/baseline_seed_13.png
MATRIX_rrt_connect_2d_complex_baseline_14_1776755279645,MATRIX,0,14,2d_complex,complex,rrt_connect,baseline,True,610.8903790009208,2.2146709792369244,332,215,214,True,NVIDIA GeForce RTX 4060 Laptop GPU,1.0,0.0,,700,"{""goal"": 19, ""bridge"": 0, ""uniform"": 196}",[1.0],"{""alpha_min"": 1.0, ""alpha_mean"": 1.0, ""alpha_max"": 1.0}",{},0.0,True,images/2d_complex/rrt_connect/baseline_seed_14.png
MATRIX_rrt_connect_2d_complex_baseline_15_1776755281123,MATRIX,0,15,2d_complex,complex,rrt_connect,baseline,True,1391.331266000634,1.8554387101601153,782,552,551,True,NVIDIA GeForce RTX 4060 Laptop GPU,1.0,0.0,,700,"{""goal"": 41, ""bridge"": 0, ""uniform"": 511}",[1.0],"{""alpha_min"": 1.0, ""alpha_mean"": 1.0, ""alpha_max"": 1.0}",{},0.0,True,images/2d_complex/rrt_connect/baseline_seed_15.png
MATRIX_rrt_connect_2d_complex_baseline_16_1776755281949,MATRIX,0,16,2d_complex,complex,rrt_connect,baseline,True,718.3122069982346,1.903639974320322,464,315,314,True,NVIDIA GeForce RTX 4060 Laptop GPU,1.0,0.0,,700,"{""goal"": 24, ""bridge"": 0, ""uniform"": 291}",[1.0],"{""alpha_min"": 1.0, ""alpha_mean"": 1.0, ""alpha_max"": 1.0}",{},0.0,True,images/2d_complex/rrt_connect/baseline_seed_16.png
MATRIX_rrt_connect_2d_complex_baseline_17_1776755283643,MATRIX,0,17,2d_complex,complex,rrt_connect,baseline,False,1601.1476979911095,1.4220837520679204,982,700,-1,True,NVIDIA GeForce RTX 4060 Laptop GPU,1.0,0.0,timeout,700,"{""goal"": 51, ""bridge"": 0, ""uniform"": 649}",[1.0],"{""alpha_min"": 1.0, ""alpha_mean"": 1.0, ""alpha_max"": 1.0}",{},0.0,True,images/2d_complex/rrt_connect/baseline_seed_17.png
MATRIX_rrt_connect_2d_complex_baseline_18_1776755284659,MATRIX,0,18,2d_complex,complex,rrt_connect,baseline,True,926.2724670115858,1.8700113149871673,511,337,336,True,NVIDIA GeForce RTX 4060 Laptop GPU,1.0,0.0,,700,"{""goal"": 33, ""bridge"": 0, ""uniform"": 304}",[1.0],"{""alpha_min"": 1.0, ""alpha_mean"": 1.0, ""alpha_max"": 1.0}",{},0.0,True,images/2d_complex/rrt_connect/baseline_seed_18.png
MATRIX_rrt_connect_2d_complex_baseline_19_1776755285693,MATRIX,0,19,2d_complex,complex,rrt_connect,baseline,True,930.6980039982591,1.9623762645327323,509,367,366,True,NVIDIA GeForce RTX 4060 Laptop GPU,1.0,0.0,,700,"{""goal"": 27, ""bridge"": 0, ""uniform"": 340}",[1.0],"{""alpha_min"": 1.0, ""alpha_mean"": 1.0, ""alpha_max"": 1.0}",{},0.0,True,images/2d_complex/rrt_connect/baseline_seed_19.png
MATRIX_rrt_connect_2d_complex_cci_only_0_1776755286768,MATRIX,0,0,2d_complex,complex,rrt_connect,cci_only,True,974.4894350005779,1.9623660384298764,630,438,437,True,NVIDIA GeForce RTX 4060 Laptop GPU,1.0,0.0,,700,"{""goal"": 42, ""bridge"": 0, ""uniform"": 396}",[1.0],"{""alpha_min"": 1.0, ""alpha_mean"": 1.0, ""alpha_max"": 1.0}",{},0.0,True,images/2d_complex/rrt_connect/cci_only_seed_0.png
MATRIX_rrt_connect_2d_complex_cci_only_1_1776755287382,MATRIX,0,1,2d_complex,complex,rrt_connect,cci_only,True,487.251066006138,1.9036052331453948,301,206,205,True,NVIDIA GeForce RTX 4060 Laptop GPU,1.0,0.0,,700,"{""goal"": 24, ""bridge"": 0, ""uniform"": 182}",[1.0],"{""alpha_min"": 1.0, ""alpha_mean"": 1.0, ""alpha_max"": 1.0}",{},0.0,True,images/2d_complex/rrt_connect/cci_only_seed_1.png
MATRIX_rrt_connect_2d_complex_cci_only_2_1776755288200,MATRIX,0,2,2d_complex,complex,rrt_connect,cci_only,True,651.2916459905682,1.9585196670908394,414,277,276,True,NVIDIA GeForce RTX 4060 Laptop GPU,1.0,0.0,,700,"{""goal"": 21, ""bridge"": 0, ""uniform"": 256}",[1.0],"{""alpha_min"": 1.0, ""alpha_mean"": 1.0, ""alpha_max"": 1.0}",{},0.0,True,images/2d_complex/rrt_connect/cci_only_seed_2.png
MATRIX_rrt_connect_2d_complex_cci_only_3_1776755289827,MATRIX,0,3,2d_complex,complex,rrt_connect,cci_only,True,1524.5273679902311,1.7371769393364414,837,599,598,True,NVIDIA GeForce RTX 4060 Laptop GPU,1.0,0.0,,700,"{""goal"": 47, ""bridge"": 0, ""uniform"": 552}",[1.0],"{""alpha_min"": 1.0, ""alpha_mean"": 1.0, ""alpha_max"": 1.0}",{},0.0,True,images/2d_complex/rrt_connect/cci_only_seed_3.png
MATRIX_rrt_connect_2d_complex_cci_only_4_1776755290657,MATRIX,0,4,2d_complex,complex,rrt_connect,cci_only,True,661.5713859937387,2.0220948964383223,393,267,266,True,NVIDIA GeForce RTX 4060 Laptop GPU,1.0,0.0,,700,"{""goal"": 11, ""bridge"": 0, ""uniform"": 256}",[1.0],"{""alpha_min"": 1.0, ""alpha_mean"": 1.0, ""alpha_max"": 1.0}",{},0.0,True,images/2d_complex/rrt_connect/cci_only_seed_4.png
MATRIX_rrt_connect_2d_complex_cci_only_5_1776755292158,MATRIX,0,5,2d_complex,complex,rrt_connect,cci_only,True,1322.43575398752,1.8108535838574367,794,564,563,True,NVIDIA GeForce RTX 4060 Laptop GPU,1.0,0.0,,700,"{""goal"": 74, ""bridge"": 0, ""uniform"": 490}",[1.0],"{""alpha_min"": 1.0, ""alpha_mean"": 1.0, ""alpha_max"": 1.0}",{},0.0,True,images/2d_complex/rrt_connect/cci_only_seed_5.png
MATRIX_rrt_connect_2d_complex_cci_only_6_1776755293084,MATRIX,0,6,2d_complex,complex,rrt_connect,cci_only,True,816.4944309974089,1.8281542838019051,444,309,308,True,NVIDIA GeForce RTX 4060 Laptop GPU,1.0,0.0,,700,"{""goal"": 25, ""bridge"": 0, ""uniform"": 284}",[1.0],"{""alpha_min"": 1.0, ""alpha_mean"": 1.0, ""alpha_max"": 1.0}",{},0.0,True,images/2d_complex/rrt_connect/cci_only_seed_6.png
MATRIX_rrt_connect_2d_complex_cci_only_7_1776755293873,MATRIX,0,7,2d_complex,complex,rrt_connect,cci_only,True,676.249269003165,2.0865516953990864,367,256,255,True,NVIDIA GeForce RTX 4060 Laptop GPU,1.0,0.0,,700,"{""goal"": 20, ""bridge"": 0, ""uniform"": 236}",[1.0],"{""alpha_min"": 1.0, ""alpha_mean"": 1.0, ""alpha_max"": 1.0}",{},0.0,True,images/2d_complex/rrt_connect/cci_only_seed_7.png
MATRIX_rrt_connect_2d_complex_cci_only_8_1776755295028,MATRIX,0,8,2d_complex,complex,rrt_connect,cci_only,True,1025.6731550034601,1.91413092230127,489,343,342,True,NVIDIA GeForce RTX 4060 Laptop GPU,1.0,0.0,,700,"{""goal"": 35, ""bridge"": 0, ""uniform"": 308}",[1.0],"{""alpha_min"": 1.0, ""alpha_mean"": 1.0, ""alpha_max"": 1.0}",{},0.0,True,images/2d_complex/rrt_connect/cci_only_seed_8.png
MATRIX_rrt_connect_2d_complex_cci_only_9_1776755295924,MATRIX,0,9,2d_complex,complex,rrt_connect,cci_only,True,720.0493250129512,2.0170430582936407,364,249,248,True,NVIDIA GeForce RTX 4060 Laptop GPU,1.0,0.0,,700,"{""goal"": 11, ""bridge"": 0, ""uniform"": 238}",[1.0],"{""alpha_min"": 1.0, ""alpha_mean"": 1.0, ""alpha_max"": 1.0}",{},0.0,True,images/2d_complex/rrt_connect/cci_only_seed_9.png
MATRIX_rrt_connect_2d_complex_cci_only_10_1776755296739,MATRIX,0,10,2d_complex,complex,rrt_connect,cci_only,True,707.2311280062422,2.2075495325596446,406,294,293,True,NVIDIA GeForce RTX 4060 Laptop GPU,1.0,0.0,,700,"{""goal"": 21, ""bridge"": 0, ""uniform"": 273}",[1.0],"{""alpha_min"": 1.0, ""alpha_mean"": 1.0, ""alpha_max"": 1.0}",{},0.0,True,images/2d_complex/rrt_connect/cci_only_seed_10.png
MATRIX_rrt_connect_2d_complex_cci_only_11_1776755297931,MATRIX,0,11,2d_complex,complex,rrt_connect,cci_only,True,1094.7802659939043,1.8763967772735095,654,448,447,True,NVIDIA GeForce RTX 4060 Laptop GPU,1.0,0.0,,700,"{""goal"": 33, ""bridge"": 0, ""uniform"": 415}",[1.0],"{""alpha_min"": 1.0, ""alpha_mean"": 1.0, ""alpha_max"": 1.0}",{},0.0,True,images/2d_complex/rrt_connect/cci_only_seed_11.png
MATRIX_rrt_connect_2d_complex_cci_only_12_1776755299795,MATRIX,0,12,2d_complex,complex,rrt_connect,cci_only,False,1754.9137950118165,1.0281318798400485,1034,700,-1,True,NVIDIA GeForce RTX 4060 Laptop GPU,1.0,0.0,timeout,700,"{""goal"": 66, ""bridge"": 0, ""uniform"": 634}",[1.0],"{""alpha_min"": 1.0, ""alpha_mean"": 1.0, ""alpha_max"": 1.0}",{},0.0,True,images/2d_complex/rrt_connect/cci_only_seed_12.png
